,Time (Seconds),Data1,Data2,Data3,Data4,Data5,Data6,Data7,Data8,Data9,Data10,Data11,Data12,Data13,Data14,Data15,Data16,Data17,Data18,Data19,Data20,Data21,Data22,Position
1341,28.244999,0.000587,-0.250176,-27.110319,6.307256,6.815668,-6.789181,-0.002445,0.026132,-33.946999,33.961052,1.00498,-0.328682,-5.490885,-4.474361,18.432386,0.85865,40.599682,-35.847782,-26.250547,31.927555,-8.479311,-8.144495,Forward
1342,28.26,-0.00224,-0.232486,-26.315258,7.579707,6.854846,-6.789236,0.006448,0.038331,-33.946999,33.918762,0.828051,-0.175563,-5.705093,-4.79396,18.557924,-0.051718,40.513447,-38.709129,-26.212299,32.070305,-8.681853,-8.332599,Forward
1343,28.275,0.000956,-0.236202,-23.797813,9.704442,6.799631,-6.789167,0.00026,0.032361,-33.946999,33.967472,0.4394,0.092672,-6.549441,-5.866368,19.093836,-2.655946,40.55806,-42.563881,-25.693943,32.626091,-9.227381,-8.886786,Forward
1344,28.289999,-0.002363,-0.22612,-22.957195,10.910913,6.799167,-6.789236,0.003524,0.04161,-33.946999,33.919647,0.139595,0.247021,-6.737353,-6.148768,19.20809,-3.681609,40.482464,-45.481792,-25.595793,32.74625,-9.393218,-8.991999,Forward
1345,28.305,0.001284,-0.240136,-20.426569,13.017726,6.771982,-6.789154,-0.004235,0.03635,-33.946999,33.968689,-0.211422,0.302454,-7.593463,-7.233143,19.765844,-6.320821,40.549236,-49.343609,-25.013493,33.308933,-9.928773,-9.571663,Forward
1346,28.32,-0.002391,-0.223497,-19.572987,14.269508,6.849492,-6.789249,0.007472,0.046486,-33.946999,33.921997,-0.424961,0.553245,-7.778574,-7.501146,19.880058,-7.38323,40.475197,-52.264458,-24.916571,33.424953,-10.071074,-9.683556,Forward
1347,28.334999,0.001229,-0.252389,-17.573053,15.903549,6.753841,-6.789181,0.002213,0.045885,-33.946999,33.963963,-0.720271,0.528739,-8.389753,-8.277957,20.285048,-9.532608,40.574795,-55.519249,-24.457569,33.831238,-10.453154,-10.100839,Forward
1348,28.349998,-0.002227,-0.258509,-17.599977,16.295807,6.798497,-6.789263,0.008483,0.055598,-33.946983,33.911591,-0.819322,0.469275,-8.398359,-8.291973,20.268026,-9.545135,40.595898,-56.272236,-24.341961,33.814724,-10.47986,-10.072958,Forward
1349,28.365,0.000287,-0.266596,-17.170891,16.501873,6.846759,-6.789249,0.016611,0.061595,-33.946983,33.944687,-0.856847,0.493317,-8.512069,-8.444546,20.353678,-10.001337,40.65498,-57.073418,-24.181902,33.900688,-10.490255,-10.138938,Forward
1350,28.379999,-0.000915,-0.272934,-17.130264,16.622276,6.82269,-6.789277,0.021051,0.064696,-33.946968,33.931889,-0.79502,0.463292,-8.536288,-8.473055,20.359264,-10.052495,40.701397,-57.317608,-24.052006,33.90641,-10.478289,-10.155193,Forward
1351,28.394999,0.002158,-0.345812,-14.252774,18.881689,6.781763,-6.789195,0.01183,0.061854,-33.946983,33.978687,-0.967401,0.024684,-8.551806,-9.663229,20.378361,-15.085948,40.796654,-60.237816,-23.826418,32.350918,-10.108762,-11.403575,Forward
1352,28.41,0.000615,-0.386056,-12.522715,20.956606,6.77425,-6.789249,0.018783,0.064791,-33.946999,33.955822,-0.828693,-0.337316,-8.566628,-9.887901,20.381639,-19.503237,40.839462,-62.094536,-23.759127,32.076111,-9.962678,-11.579657,Forward
1353,28.424999,0.00224,-0.429236,-9.262707,23.859669,6.675827,-6.789236,0.004125,0.053357,-33.946999,33.964783,-0.632243,-0.698551,-8.569033,-11.245346,20.386106,-25.898397,40.880116,-65.347137,-23.597813,30.281343,-9.612576,-12.813818,Forward
1354,28.439999,0.001762,-0.437924,-6.162128,26.921301,6.756382,-6.789236,0.010983,0.052087,-33.946999,33.955479,-0.224959,-0.790062,-8.584414,-11.928967,20.387323,-32.297615,40.921959,-68.463402,-23.579412,29.415863,-9.283867,-13.586476,Forward
1355,28.455,0.001667,-0.424824,-3.163593,29.912895,6.726685,-6.789236,0.007213,0.046063,-33.94701,33.950439,0.351113,-0.881709,-8.598402,-12.849294,20.388416,-38.703144,40.925087,-71.466156,-23.542965,28.177509,-8.97159,-14.512581,Forward
1356,28.469999,0.000273,-0.373284,-1.314251,32.246731,6.725141,-6.789249,0.005751,0.039055,-33.946999,33.939198,1.120861,-0.950667,-8.611503,-13.27129,20.388798,-44.409851,40.9189,-73.342598,-23.576584,27.603458,-8.7442,-14.941763,Forward
1357,28.484999,-0.00138,-0.276746,-0.82562,33.133564,6.67886,-6.789277,-0.003347,0.033318,-33.946983,33.910973,2.020711,-0.722634,-8.617048,-13.402088,20.389071,-44.078693,40.86311,-67.91481,-23.627209,23.162237,-8.617882,-15.086304,Forward
1358,28.5,-0.000574,-0.214331,-0.373393,33.538795,6.566503,-6.789277,-0.0206,0.025244,-33.946999,33.927078,2.796553,-0.665547,-8.635654,-13.502274,20.389166,-44.755524,40.879749,-62.93037,-23.683708,19.330597,-8.472413,-15.197021,Forward
1359,28.514999,-0.002445,-0.191805,-0.218867,33.425251,6.348483,-6.789277,-0.050885,0.012281,-33.946999,33.932941,3.487208,-0.831999,-8.637485,-13.541233,20.389235,-42.519295,40.841309,-56.468536,-23.673054,13.894804,-8.424738,-14.930001,Forward
1360,28.529999,-0.00056,-0.226066,-0.104529,33.407944,6.364111,-6.789277,-0.059887,0.005396,-33.946999,33.949085,3.703124,-1.366475,-8.637895,-13.602049,20.389263,-41.474003,40.804604,-49.999268,-23.712532,9.428298,-8.469011,-14.783043,Forward
1361,28.545,-0.000847,-0.221954,-0.058658,33.451111,6.684365,-6.78929,-0.036432,0.016693,-33.94701,33.932163,3.244873,-1.082763,-7.737129,-12.177586,20.011293,-40.071915,40.879162,-45.622986,-24.317059,8.557926,-7.273141,-13.20307,Forward
1362,28.559999,0.000396,-0.205725,-0.029015,33.583591,6.76406,-6.789277,-0.011133,0.028946,-33.946999,33.934608,3.342544,-1.06036,-6.905909,-10.921664,19.69515,-38.836826,40.967354,-43.394623,-24.844212,8.333282,-6.259787,-11.819847,Forward
1363,28.574999,0.000382,-0.230068,-0.015928,33.531036,6.837088,-6.789304,0.001011,0.040284,-33.94701,33.933693,2.89223,-0.878663,-5.484273,-8.67501,19.146482,-37.089199,41.017815,-42.107941,-25.86941,9.482161,-4.912409,-9.447586,Forward
1364,28.59,0.000697,-0.230833,-0.008073,33.626755,6.717382,-6.78929,-0.001339,0.039519,-33.946983,33.945042,2.76359,-0.564816,-4.985383,-7.976268,18.975168,-36.533905,40.99712,-41.514641,-26.319109,9.640075,-3.861407,-8.680255,Forward
1365,28.605,0.000178,-0.187639,-0.004399,33.715973,6.708544,-6.78929,-0.004658,0.046391,-33.946999,33.914402,3.064679,-0.310132,-3.408415,-5.576331,18.322735,-34.577995,41.047676,-41.205452,-27.454464,11.429297,-2.391017,-6.413876,Forward
1366,28.619999,8.2e-05,-0.173815,-0.002336,33.753128,6.639845,-6.78929,-0.013537,0.043126,-33.946983,33.949059,3.003603,-0.105199,-2.980162,-4.819668,18.180052,-34.147682,40.98138,-40.971561,-27.948246,11.770465,-1.189081,-5.398035,Forward
1367,28.635,0.000779,-0.211517,-0.001298,33.670319,6.727436,-6.78929,-0.005369,0.049519,-33.946983,33.927818,2.289001,-0.044943,-0.884195,-2.097947,17.350647,-31.77766,40.971081,-40.927368,-29.522646,14.101608,1.075659,-2.653324,Forward
1368,28.65,-9.6e-05,-0.181505,-0.000751,33.787868,6.565274,-6.789304,-0.027772,0.032334,-33.946983,33.958294,2.424526,-0.033482,-0.518685,-1.032506,17.237854,-31.311077,40.895035,-40.830147,-30.005157,14.538549,2.216,-1.311082,Forward
1369,28.664999,0.000382,-0.176929,-0.000464,33.878338,6.533527,-6.78929,-0.040831,0.025367,-33.946968,33.926792,2.339832,0.007937,-0.030135,-0.229658,14.940944,-29.668074,39.30043,-40.808754,-30.235432,16.037695,2.913294,-0.227117,Forward
1370,28.68,-0.000178,-0.148639,-0.000328,33.881905,6.538568,-6.78929,-0.052797,0.019739,-33.946999,33.944935,2.369188,-0.033618,0.176943,0.180945,13.907645,-29.06143,38.67115,-40.831417,-30.527914,16.561842,3.382105,0.283931,Forward
1371,28.695,0.000232,-0.148201,-0.000232,33.875648,6.551244,-6.78929,-0.055297,0.022266,-33.946999,33.929306,2.095106,0.092768,0.490954,0.80502,10.975786,-26.946367,36.314846,-40.814533,-30.555672,18.426102,3.962002,1.423084,Forward
1372,28.709999,-0.000164,-0.143721,-0.000205,33.833614,6.60396,-6.78929,-0.055079,0.023919,-33.946983,33.940277,2.031763,-0.053166,0.680601,1.173727,8.183003,-25.791149,34.725624,-40.870991,-30.699051,19.398598,4.367455,1.983104,Forward
1373,28.724998,0.000355,-0.152341,-0.000178,33.809162,6.624819,-6.78929,-0.050557,0.026843,-33.946999,33.931778,1.972941,-0.32192,0.879032,1.597404,5.496813,-24.282825,32.933247,-40.911823,-30.636936,20.709435,4.811185,2.603641,Forward
1374,28.74,-0.000109,-0.163583,-0.000164,33.764481,6.547406,-6.789277,-0.058248,0.020422,-33.946999,33.944061,1.382143,-0.141453,1.033777,1.924898,2.882285,-22.962168,31.975054,-40.877781,-30.801846,21.328796,5.095936,3.115741,Forward
1375,28.754999,0.000628,-0.21317,-0.000178,33.617741,6.635065,-6.789277,-0.045954,0.023428,-33.946999,33.94313,1.4374,-0.853077,1.304443,2.462898,-0.211258,-20.918766,29.229277,-40.94548,-30.668533,23.652905,5.761142,4.302555,Forward
1376,28.769999,-5.5e-05,-0.241365,-0.00015,33.492012,6.598564,-6.789263,-0.043822,0.016447,-33.946983,33.965,1.424135,-1.080481,1.359372,2.60181,-1.99641,-20.349962,28.180185,-40.770275,-30.662796,24.051432,5.930038,4.762636,Forward
1377,28.785,0.000669,-0.280256,-0.000137,33.536926,6.730141,-6.789277,-0.028222,0.02157,-33.946999,33.948238,1.153974,-1.379261,1.65378,3.166435,-5.166779,-18.103731,25.575371,-40.893383,-30.599752,26.120461,6.511766,5.764721,Forward
1378,28.799999,6.8e-05,-0.301867,-0.00015,33.490028,6.608017,-6.789277,-0.028373,0.016051,-33.94701,33.960781,1.252479,-1.626391,1.70808,3.296331,-7.027404,-17.641369,24.676422,-40.721111,-30.578838,26.512417,6.631335,6.385421,Forward
1379,28.814999,-0.002309,-0.296458,-1.574768,32.181541,6.517653,-6.789222,-0.031911,0.005997,-33.946999,33.935837,1.38605,-1.498339,2.350801,3.821477,-5.86507,-17.619688,26.838915,-40.679543,-30.892441,26.541433,7.041843,6.992311,Forward
1380,28.83,-0.001011,-0.298548,-2.892244,30.707548,6.45024,-6.789222,-0.041842,0.000587,-33.946983,33.946957,1.247876,-1.169806,2.902489,4.260126,-4.879501,-17.759722,29.430616,-40.621582,-31.1464,26.39987,7.341607,7.633324,Forward
1381,28.844999,-0.002705,-0.295911,-5.282454,28.541872,6.462957,-6.789167,-0.03799,0.000191,-33.946983,33.931576,0.896271,-0.634347,3.847186,4.994494,-2.519001,-18.154438,32.970116,-40.599083,-31.575596,26.004005,7.820157,8.2711,Forward
1382,28.859999,-9.6e-05,-0.291608,-5.998423,27.466295,6.357772,-6.789236,-0.062018,-0.004084,-33.946983,33.955345,0.692581,-0.113668,4.154422,5.214644,-1.769579,-18.273748,35.514469,-40.563961,-31.753181,25.901375,7.984136,8.66721,Forward
1383,28.875,-0.003033,-0.284764,-8.492576,25.25024,6.424257,-6.78914,-0.057141,-0.000738,-33.946999,33.919525,0.487047,0.248674,5.208989,6.029814,0.815948,-18.791803,39.29673,-40.556843,-32.274586,25.375204,8.531903,9.203243,Forward
1384,28.889999,6.8e-05,-0.296184,-9.310763,24.114243,6.390352,-6.789249,-0.069408,-0.003347,-33.946983,33.954632,0.164293,0.588107,5.479984,6.230512,1.786504,-18.912371,42.106396,-40.546913,-32.417732,25.266851,8.662278,9.477065,Forward
1385,28.904999,-0.002951,-0.277306,-12.140456,21.597427,6.501862,-6.789154,-0.05613,0.003101,-33.947025,33.917503,0.210889,0.906148,6.856267,7.275791,4.766598,-19.615442,46.579227,-40.553089,-33.11665,24.554449,9.381825,10.159442,Forward
1386,28.92,-0.000123,-0.287988,-13.288557,20.189274,6.416116,-6.789263,-0.069408,-0.001284,-33.946983,33.949879,-0.020108,1.115452,7.085515,7.488701,6.156514,-19.705847,49.999729,-40.562664,-33.225674,24.467459,9.474265,10.373719,Forward
1387,28.934999,-0.003087,-0.265544,-15.908153,17.895041,6.500824,-6.789167,-0.06098,0.006052,-33.947025,33.917492,0.155742,1.408631,8.221622,8.337394,8.907387,-20.296919,54.071903,-40.553143,-33.800709,23.874544,10.069324,10.865424,Forward
1388,28.949999,0.001257,-0.286089,-16.062187,17.338408,6.461168,-6.789277,-0.070952,-0.001257,-33.946983,33.965958,0.232732,1.289103,8.198631,8.329607,9.190211,-20.247536,55.599422,-40.605625,-33.822235,23.919884,10.033944,10.814813,Forward
1389,28.965,-0.001585,-0.283671,-16.64472,16.986872,6.373864,-6.789263,-0.087454,-0.006202,-33.946983,33.943295,0.231366,1.227822,8.423945,8.505608,9.815037,-20.357803,56.672867,-40.591366,-33.888382,23.796707,10.147326,10.907225,Forward
1390,28.98,0.00026,-0.293616,-16.741068,16.845678,6.348142,-6.789277,-0.099161,-0.013578,-33.946983,33.95171,0.242321,1.022821,8.454012,8.521563,9.943758,-20.357393,57.11911,-40.628807,-33.889034,23.793224,10.151628,10.946184,Forward
1391,28.994999,-0.00265,-0.257621,-18.200024,15.742971,6.380025,-6.789236,-0.103218,-0.015614,-33.94701,33.922901,0.332917,1.03241,8.891964,8.557012,12.553123,-20.367174,58.733208,-40.67704,-33.400471,23.76619,10.592694,10.878169,Forward
1392,29.01,-0.000765,-0.236748,-19.310734,14.540886,6.471686,-6.789249,-0.099147,-0.015231,-33.946999,33.935837,0.776811,0.776907,9.226042,8.557161,15.445476,-20.369045,59.972546,-40.696632,-32.971783,23.762569,10.86399,10.693221,Forward
1393,29.025,-0.003033,-0.1916,-22.304735,11.838972,6.587882,-6.789208,-0.080159,-0.002759,-33.94701,33.907669,1.09936,0.742168,10.404523,8.570508,20.965744,-20.37112,62.964783,-40.735455,-31.521255,23.756245,12.019384,10.232689,Forward
1394,29.039999,-0.000779,-0.161575,-24.149624,9.85237,6.59799,-6.789236,-0.079148,-0.004508,-33.946999,33.933228,1.761765,0.202966,10.691322,8.565972,25.719994,-20.374386,64.925743,-40.744686,-31.006887,23.754824,12.352602,10.065759,Forward
1395,29.055,-0.002404,-0.124542,-27.95673,6.287735,6.669024,-6.789222,-0.056991,0.005123,-33.94701,33.904419,2.310175,-0.113859,12.430084,8.589878,32.139919,-20.368662,68.692345,-40.779728,-28.821787,23.753363,14.041844,9.601934,Forward
1396,29.07,-0.000615,-0.140347,-30.569536,3.48826,6.538445,-6.789195,-0.073821,-0.006489,-33.946999,33.928883,2.415715,-0.759818,12.714124,8.572803,38.559914,-20.371832,71.351692,-40.774044,-28.400391,23.752926,14.354012,9.452695,Forward
1397,29.084999,-0.000956,-0.152013,-32.646816,1.39426,6.685963,-6.789236,-0.059682,-0.010396,-33.946983,33.927654,2.605253,-1.248886,13.347569,8.584537,43.849228,-20.373716,69.784302,-40.769276,-25.64986,23.75246,15.0193,9.091105,Forward
1398,29.099998,0.001571,-0.241734,-33.076653,0.653758,6.658369,-6.789263,-0.050147,-0.006789,-33.946999,33.939373,2.481476,-2.291214,13.4012,8.597678,45.463051,-20.372009,67.182808,-40.773499,-22.905258,23.752296,15.056155,8.950663,Forward
1399,29.115,0.000956,-0.321155,-33.571896,0.240682,6.597785,-6.78929,-0.050188,0.005505,-33.946983,33.927299,2.198529,-3.033164,13.524854,8.600601,43.393436,-20.364195,60.721722,-40.759224,-17.189304,23.752148,15.203837,8.75271,Forward
1400,29.129999,0.000246,-0.296075,-33.718529,0.056363,6.828659,-6.789304,-0.026802,0.016625,-33.946999,33.946682,3.536808,-3.98323,13.564496,8.595561,42.583607,-20.373922,54.401596,-40.741394,-12.58741,23.752106,15.091767,8.657975,Forward
1401,29.144999,-0.000519,-0.256556,-33.841335,-0.00489,6.857797,-6.78929,-0.018373,0.017608,-33.946983,33.930523,3.564075,-3.511974,12.826672,8.110536,40.641785,-20.180737,48.140293,-40.777473,-9.128985,24.130157,14.170184,8.008205,Forward
1402,29.16,-0.00015,-0.270954,-33.886166,-0.06975,6.790615,-6.78929,-0.014098,0.016611,-33.946999,33.94809,3.799006,-4.113673,12.251625,7.751719,40.191742,-20.005106,44.676529,-40.796898,-8.119196,24.446409,13.629766,7.609937,Forward
1403,29.174999,0.000628,-0.272634,-33.917435,0.099133,6.479131,-6.789277,-0.046459,-0.000396,-33.946983,33.930305,3.436623,-3.979651,9.786896,5.905614,37.807571,-19.217352,42.717194,-40.920334,-9.365979,25.939816,10.990021,6.397688,Forward
1404,29.189999,0.000587,-0.299244,-33.930576,-0.029889,6.508706,-6.78929,-0.051172,-9.6e-05,-33.946999,33.938923,2.693294,-3.709025,8.91606,5.575866,37.318161,-19.115337,41.881779,-40.853642,-9.107975,26.114054,9.947898,5.175029,Forward
1405,29.205,0.001817,-0.351714,-33.938801,-0.096032,6.343265,-6.789277,-0.076785,-0.002718,-33.946983,33.939892,2.136019,-3.864903,6.492559,3.927468,35.266521,-18.437317,41.380386,-40.86718,-10.761646,27.495077,7.431191,3.364825,Forward
1406,29.219999,0.001147,-0.371412,-33.942532,-0.107534,6.380367,-6.78929,-0.081662,0.001489,-33.946983,33.937901,1.75805,-3.889929,5.658839,3.521919,34.816631,-18.29656,41.103626,-40.844574,-11.114248,27.720882,6.392347,2.349107,Forward
1407,29.234999,0.001626,-0.352001,-33.944717,0.031624,6.331162,-6.789277,-0.100281,-0.003101,-33.946983,33.930439,1.231661,-3.28472,3.240474,1.884285,32.809578,-17.609785,40.995205,-40.966179,-12.937321,29.083138,3.857486,0.596084,Forward
1408,29.25,0.000546,-0.311115,-33.945755,0.053754,6.545289,-6.789277,-0.078643,-0.002035,-33.946968,33.934116,1.100494,-2.816196,1.729732,1.03252,31.846235,-17.275475,40.851032,-40.943161,-13.997312,29.695887,1.94853,-1.197687,Forward
1409,29.264999,0.00138,-0.33651,-33.946369,0.062551,6.543526,-6.78929,-0.064723,0.003483,-33.946983,33.921303,0.826303,-3.056086,0.529271,0.277606,30.411089,-15.83354,40.851006,-40.149971,-15.243056,30.237671,0.586194,-2.211096,Forward
1410,29.279999,0.000902,-0.355539,-33.946629,-0.011174,6.533131,-6.789277,-0.062892,0.010218,-33.946968,33.932816,0.813858,-3.070307,0.127233,0.066813,29.742825,-14.849105,40.853741,-39.383759,-15.823567,30.32589,0.017567,-2.779272,Forward
1411,29.295,0.001298,-0.37256,-33.946793,0.013428,6.507299,-6.78929,-0.069162,0.016338,-33.946999,33.922859,0.51684,-2.870961,-0.579746,-0.343599,27.641968,-11.994632,40.831882,-37.092434,-17.666298,30.452467,-1.180776,-3.4649,Forward
1412,29.309999,0.000178,-0.369582,-33.946861,-0.098765,6.536232,-6.789304,-0.061103,0.016502,-33.946968,33.936123,0.675192,-2.727882,-0.818666,-0.463592,27.153595,-10.520596,40.8237,-36.344585,-18.188124,30.48517,-1.43602,-3.855328,Forward
1413,29.324999,0.000546,-0.338969,-33.946915,0.060638,6.536628,-6.78929,-0.066103,0.013975,-33.94701,33.914978,0.720448,-2.139106,-1.428657,-0.79767,24.928402,-7.421233,40.860855,-33.878666,-20.023247,30.516043,-2.503729,-4.50772,Forward
1414,29.34,-0.000492,-0.327139,-33.946915,-0.053316,6.73454,-6.789277,-0.038372,0.026119,-33.946983,33.928787,0.855017,-1.975018,-1.565903,-0.849457,24.465424,-5.651613,40.766216,-33.050274,-20.623825,30.526451,-2.881862,-4.917996,Forward
1415,29.355,-0.000232,-0.315705,-33.946968,0.025791,6.792377,-6.789277,-0.025531,0.03426,-33.946983,33.922218,0.871382,-1.644737,-2.140131,-1.15019,22.216133,-2.490984,40.785042,-30.534853,-22.610617,30.534279,-3.904805,-5.452609,Forward
1416,29.369999,-0.001298,-0.279437,-33.946968,-0.045216,6.866321,-6.789277,-0.009316,0.039151,-33.946999,33.928078,0.94579,-1.374821,-2.267431,-1.189218,21.756039,-0.635057,40.663189,-29.700121,-23.359493,30.537394,-4.428394,-5.637064,Forward
1417,29.385,-0.000861,-0.254561,-33.946983,0.055844,6.844382,-6.789277,-0.008743,0.036828,-33.946983,33.925018,0.947702,-0.942921,-2.810513,-1.476168,19.501842,2.551786,40.673721,-27.172625,-25.187183,30.539442,-5.401177,-6.171418,Forward
1418,29.4,-0.001079,-0.249657,-33.946983,-0.013237,6.809945,-6.789277,-0.008374,0.035094,-33.946999,33.928734,0.953371,-0.919412,-3.100605,-1.611802,18.411964,5.494286,40.674557,-25.537722,-26.275738,30.540331,-6.092693,-6.436292,Forward
1419,29.414999,-0.000178,-0.258509,-33.159599,0.498795,6.816925,-6.789277,-0.002268,0.033454,-33.946983,33.94928,0.810033,-0.98852,-3.554758,-2.019264,17.676844,6.282927,40.622948,-26.0341,-26.94261,30.698368,-6.713133,-6.818045,Forward
1420,29.43,-0.001202,-0.24795,-32.500935,1.217563,6.88561,-6.789263,0.006694,0.038386,-33.946999,33.94421,0.57584,-0.711528,-3.778502,-2.298427,17.647638,6.077652,40.588058,-27.095156,-27.131056,30.830341,-7.093752,-6.999045,Forward
1421,29.445,0.000888,-0.261555,-30.201061,3.116752,6.818168,-6.789195,0.004207,0.029903,-33.946983,33.970764,0.233633,-0.513821,-4.54754,-3.245255,17.91534,3.957179,40.564003,-30.248817,-26.820869,31.308399,-7.656191,-7.520366,Forward
1422,29.459999,-0.002254,-0.253318,-29.574377,4.267803,6.830831,-6.789249,0.005464,0.042511,-33.946983,33.926014,-0.021788,-0.202474,-4.721696,-3.49494,17.967127,3.405888,40.54261,-32.456444,-26.797714,31.417818,-7.929358,-7.678403,Forward
1423,29.474998,0.001257,-0.260012,-27.105797,6.34127,6.788771,-6.789181,-0.001134,0.035408,-33.946983,33.970959,-0.261186,0.033003,-5.547685,-4.545177,18.460226,0.903962,40.544563,-36.12841,-26.263048,31.962553,-8.480458,-8.199588,Forward
1424,29.49,-0.00235,-0.243032,-26.31325,7.571183,6.830353,-6.789249,0.007117,0.046514,-33.946983,33.919567,-0.157586,0.077646,-5.723726,-4.810885,18.553867,-0.022635,40.53194,-38.834816,-26.20458,32.074322,-8.668726,-8.370001,Forward
1425,29.504999,0.001352,-0.252389,-23.796543,9.654513,6.792528,-6.789167,0.000396,0.041104,-33.946983,33.971256,-0.453798,0.327535,-6.565765,-5.885738,19.100227,-2.630907,40.54306,-42.66098,-25.625845,32.63369,-9.171373,-8.867771,Forward
